filename,width,height,class,xmin,ymin,xmax,ymax
0d2e2971-f1c9-4278-b35c-91dd8a22a64d___RS_Early.B 7581.JPG,256,256,Potato___Early_blight,27,24,232,234
0d8346e1-4624-4979-84e6-1353ca59007a___RS_LB 4079.JPG,256,256,Potato___Late_blight,8,11,240,239
0d9dbf50-53a9-42b2-8b29-0360fb7dbd98___RS_Early.B 6692.JPG,256,256,Potato___Early_blight,21,26,229,236
0d987d4a-26bc-4f74-8a16-12f8969dfed8___RS_Early.B 7013.JPG,256,256,Potato___Early_blight,37,21,227,223
0e0a1b51-f61c-4934-bc57-a820af1faacb___RS_Early.B 7147.JPG,256,256,Potato___Early_blight,16,10,232,212
0ddd62cd-a999-4d58-a8f1-506e1004a595___RS_Early.B 8041.JPG,256,256,Potato___Early_blight,19,21,243,211
0e068694-63b7-4edf-a93d-f2e9f28efaa6___RS_LB 3923.JPG,256,256,Potato___Late_blight,4,10,242,236
0e6b9e09-2bcd-41e0-b001-b80a33a8a78b___RS_Early.B 8694.JPG,256,256,Potato___Early_blight,31,28,231,225
0e7f0484-16eb-4183-b702-0a5b4f94d015___RS_LB 4000.JPG,256,256,Potato___Late_blight,24,27,241,230
0eb24a67-a174-43db-86c7-cca8795942a2___RS_LB 4722.JPG,256,256,Potato___Late_blight,13,13,238,241
0eb28ea9-c9e4-4999-9de2-835682241e53___RS_LB 2708.JPG,256,256,Potato___Late_blight,16,18,240,246
0ede4acd-3685-40d9-b52b-7b3cb6536fa8___RS_Early.B 7377.JPG,256,256,Potato___Early_blight,28,13,235,218
0ed45bc2-c8cc-4d65-8f53-bdc10d78a7dc___RS_Early.B 8504.JPG,256,256,Potato___Early_blight,8,19,244,235
0f1fb568-1b12-45ef-ad99-c59fa9075693___RS_LB 3242.JPG,256,256,Potato___Late_blight,19,18,240,243
0f243024-b1fa-4f96-ac7e-ecaf6dc5bc37___RS_LB 4925.JPG,256,256,Potato___Late_blight,40,18,231,240
0f50da52-cb4a-4391-982a-d6cf9c9d9917___RS_LB 2581.JPG,256,256,Potato___Late_blight,28,26,232,226
0f4ebc5a-d646-436a-919d-961342997cde___RS_HL 4183.JPG,256,256,healthy,24,14,239,229
0f223bbc-d2b4-4d58-8314-359d92d0102b___RS_Early.B 8052.JPG,256,256,Potato___Early_blight,11,20,227,236
0f6eac3b-d674-4c4d-ab3a-88689feec07f___RS_LB 5232.JPG,256,256,Potato___Late_blight,30,24,209,245
0faca7fe-7254-4dfa-8388-bbc776338c9c___RS_Early.B 7929.JPG,256,256,Potato___Early_blight,15,17,218,230
0fd22207-cb37-42a1-965f-7dfe43f9d579___RS_Early.B 6876.JPG,256,256,Potato___Early_blight,13,20,238,244
0f9c098f-a6df-4a73-8c14-8e7d4dbb1b0b___RS_Early.B 7991.JPG,256,256,Potato___Early_blight,15,14,222,229
0f824e18-3821-486c-81a1-f1f64cf6e767___RS_LB 4894.JPG,256,256,Potato___Late_blight,24,22,223,242
0fe7786d-0e2f-4705-839d-898f1d9214b0___RS_LB 2836.JPG,256,256,Potato___Late_blight,30,20,232,238
1082eee1-189d-4e0f-96b5-8b1393be4c4c___RS_Early.B 8743.JPG,256,256,Potato___Early_blight,32,22,216,234
107827b3-faa5-457c-97fd-3e34d2657f6b___RS_Early.B 7162.JPG,256,256,Potato___Early_blight,30,16,234,233
108aa677-2b51-4d8b-8533-40fba50a275d___RS_LB 3046.JPG,256,256,Potato___Late_blight,21,8,237,247
109730cd-03f3-4139-a464-5f9151483e8c___RS_Early.B 6738.JPG,256,256,Potato___Early_blight,26,20,225,238
10a3920b-dd04-406d-8bbd-f92f221e4dee___RS_Early.B 7035.JPG,256,256,Potato___Early_blight,34,34,195,232
10c438df-8ed7-4de7-94df-83298ebcf373___RS_Early.B 7001.JPG,256,256,Potato___Early_blight,24,30,229,227
10f41035-20e2-4037-96b6-474ce343d6c2___RS_LB 2725.JPG,256,256,Potato___Late_blight,16,3,243,229
1106c3fc-92cb-41a6-a6c6-8f08b9b45108___RS_HL 1914.JPG,256,256,healthy,8,9,233,249
1131b92e-ef46-441e-ac5f-c18ac09bf69a___RS_Early.B 8064.JPG,256,256,Potato___Early_blight,24,8,245,226
111cd9d8-4d27-4225-be9e-d29b21cf56b9___RS_HL 5419.JPG,256,256,healthy,17,17,243,248
1132bee0-fe6b-41a9-9583-7b959c2ca25f___RS_Early.B 7482.JPG,256,256,Potato___Early_blight,22,54,226,238
11e974fa-928f-45f6-b983-e74c74c7d163___RS_Early.B 7992.JPG,256,256,Potato___Early_blight,4,14,241,236
12429fa8-02ea-4017-88ef-b2d219b892f7___RS_Early.B 6916.JPG,256,256,Potato___Early_blight,29,13,244,237
127521ec-3cc5-4f98-ac73-ad561ec29e73___RS_LB 3219.JPG,256,256,Potato___Late_blight,23,16,235,234
12826416-efc5-49d3-b615-731629c95435___RS_Early.B 7215.JPG,256,256,Potato___Early_blight,23,23,216,230
12a7bc09-8d7f-4790-8046-6e3f12f71399___RS_Early.B 7973.JPG,256,256,Potato___Early_blight,19,10,233,239
12ce2ab1-14c4-4960-81d4-e6ae776510e9___RS_LB 2880.JPG,256,256,Potato___Late_blight,21,15,238,245
12d72127-7880-4481-b3c6-caff04116a86___RS_LB 2632.JPG,256,256,Potato___Late_blight,21,46,219,208
12e2c9b5-fbfc-4bc9-898b-86ead976a615___RS_LB 2702.JPG,256,256,Potato___Late_blight,28,14,227,245
129b1c3a-4f7d-4c45-ae03-2a4c3eb17dd4___RS_Early.B 7413.JPG,256,256,Potato___Early_blight,27,24,213,221
1328ae8b-76e1-42e9-a0c4-7dd0612fdf99___RS_Early.B 8303.JPG,256,256,Potato___Early_blight,21,31,213,231
12f7b8bd-7aab-48de-ba2e-d2562408542f___RS_Early.B 7386.JPG,256,256,Potato___Early_blight,40,47,220,210
12ebe6fe-c8ce-4a00-866f-8776aca75159___RS_Early.B 6873.JPG,256,256,Potato___Early_blight,46,25,224,230
1367d3e9-74fe-4d61-ab24-dd389dcb5d54___RS_Early.B 8011.JPG,256,256,Potato___Early_blight,16,29,244,228
1338edcb-9e0e-458c-845e-206b869f9199___RS_LB 3205.JPG,256,256,Potato___Late_blight,21,12,236,238
13e2be1d-56bc-40c6-b5d1-e3bafc1b111e___RS_Early.B 8830.JPG,256,256,Potato___Early_blight,20,13,229,242
13ddd965-db42-4392-9798-fe0ba5ad7928___RS_Early.B 7631.JPG,256,256,Potato___Early_blight,19,38,237,231
13b1b19c-6720-4238-b384-4c86ea119ace___RS_LB 2765.JPG,256,256,Potato___Late_blight,24,14,241,239
13cfb9dc-8951-44c0-8c16-e96fd6ccc659___RS_Early.B 7070.JPG,256,256,Potato___Early_blight,12,9,221,230
140cad58-de9c-44b8-afb4-af5751e2e012___RS_LB 3247.JPG,256,256,Potato___Late_blight,19,12,237,243
14484ea5-9c34-427c-abe4-2743265aced0___RS_HL 4204.JPG,256,256,healthy,41,17,217,256
144d2475-21ab-4bdc-a67c-9672a9b711e6___RS_HL 5376.JPG,256,256,healthy,24,2,232,256
142fb983-2166-4a0f-b99b-a6c21e99987e___RS_HL 5398.JPG,256,256,healthy,28,18,244,249
145216a1-aab7-4f40-851d-a56c436ad0e3___RS_LB 2715.JPG,256,256,Potato___Late_blight,14,11,240,241
14691d2b-446b-4f0e-921b-60d3b76cbf03___RS_LB 2518.JPG,256,256,Potato___Late_blight,27,13,227,244
146c4ea6-cf74-4607-9b8e-19c69c85ec86___RS_LB 4641.JPG,256,256,Potato___Late_blight,17,19,225,217
14efc692-8ac6-4bd8-a71a-943192d6831a___RS_Early.B 6841.JPG,256,256,Potato___Early_blight,25,25,234,243
14b29609-0bde-4d56-ac07-5db1b6df6fce___RS_LB 4983.JPG,256,256,Potato___Late_blight,25,12,228,234
1531198a-c611-47ee-af7d-7b124b863870___RS_LB 4793.JPG,256,256,Potato___Late_blight,11,15,247,232
152ffbeb-7dda-4313-a792-9faf68c017bf___RS_LB 2830.JPG,256,256,Potato___Late_blight,19,14,238,242
1562e8f9-f2d1-43b3-8deb-6b1687bd20dc___RS_LB 2726.JPG,256,256,Potato___Late_blight,19,45,241,239
15ab8118-01fb-4e9c-83a9-94ab224d6854___RS_Early.B 7962.JPG,256,256,Potato___Early_blight,7,22,231,232
159f49c5-8d80-41cb-b730-333fdefdff62___RS_Early.B 7301.JPG,256,256,Potato___Early_blight,41,18,248,226
16133ed7-f960-44a5-bd03-8e665e777363___RS_Early.B 7504.JPG,256,256,Potato___Early_blight,36,39,222,222
163ada72-4288-4f85-a3c1-feed23c8d1de___RS_HL 1940.JPG,256,256,healthy,8,27,242,237
1650365d-437c-4d36-b110-113a88c1090a___RS_LB 5459.JPG,256,256,Potato___Late_blight,23,22,236,251
16a6f216-6d2a-48fe-b8bc-ff385c96d0d3___RS_Early.B 7220.JPG,256,256,Potato___Early_blight,19,11,225,202
16e37160-9dca-4110-a914-955304e7daf5___RS_LB 3033.JPG,256,256,Potato___Late_blight,45,15,242,230
1736a728-bae9-4133-bfca-60a7c3b6382c___RS_LB 4855.JPG,256,256,Potato___Late_blight,19,22,225,237
170f1f57-0fd4-421f-9c82-3b1804be63ad___RS_HL 1771.JPG,256,256,healthy,21,20,232,256
17515ff9-075f-45a2-b8e6-1b8ba25c293d___RS_LB 4980.JPG,256,256,Potato___Late_blight,20,24,237,228
17520079-9d7b-481a-bc9e-676c5404d160___RS_Early.B 6774.JPG,256,256,Potato___Early_blight,21,37,227,221
17667077-cf29-4976-9282-359c6da25cf6___RS_Early.B 6971.JPG,256,256,Potato___Early_blight,23,17,225,211
1757f48b-435b-4c4a-9de6-47b959ed1e67___RS_LB 5295.JPG,256,256,Potato___Late_blight,25,21,245,241
1767fee7-18fd-4597-8c77-d41ec2d62f4e___RS_Early.B 6932.JPG,256,256,Potato___Early_blight,29,36,245,204
1797b5ac-ed8b-4b35-bd01-f8a14d34d6e1___RS_Early.B 8812.JPG,256,256,Potato___Early_blight,38,31,242,209
17848019-6609-4cc9-b27b-c70b296ceb09___RS_Early.B 7049.JPG,256,256,Potato___Early_blight,21,39,248,244
17756ec1-9c95-43b3-bedc-933b6e0887f3___RS_Early.B 8251.JPG,256,256,Potato___Early_blight,25,28,206,230
1789b0d1-d850-4e04-8a20-bc3901d4ab0a___RS_LB 5251.JPG,256,256,Potato___Late_blight,17,14,246,226
1769d41b-fd4c-49b1-adce-e89fee6a352e___RS_Early.B 6741.JPG,256,256,Potato___Early_blight,18,34,236,222
17a06d03-8a7b-48a8-aaf9-3300741c65de___RS_Early.B 7625.JPG,256,256,Potato___Early_blight,22,24,221,233
17d846d2-f2b7-4ba2-847c-7561159334a3___RS_LB 2695.JPG,256,256,Potato___Late_blight,19,21,237,242
17a07992-ebb9-4368-8cb7-4af40d8ded08___RS_LB 3064.JPG,256,256,Potato___Late_blight,8,14,246,244
17ed933e-629f-4db2-b4f3-865f69d43589___RS_LB 2599.JPG,256,256,Potato___Late_blight,24,29,238,225
17f8da33-18e6-454b-b9dc-a34c8dd52591___RS_LB 2945.JPG,256,256,Potato___Late_blight,17,14,237,238
192c9d29-4a86-457b-a779-1dd36f225a5b___RS_Early.B 8012.JPG,256,256,Potato___Early_blight,7,10,249,236
19323229-6fdc-4231-bd3e-a46ddcff2111___RS_LB 3196.JPG,256,256,Potato___Late_blight,30,14,232,220
1896de06-b6eb-4c01-a6c6-3247405765b8___RS_Early.B 8335.JPG,256,256,Potato___Early_blight,17,22,245,238
19393f68-e96c-4c93-b4d1-39e1c54e53b1___RS_LB 4051.JPG,256,256,Potato___Late_blight,36,11,209,242
1994cd3e-4000-4c56-bede-d35a1eecc287___RS_Early.B 6867.JPG,256,256,Potato___Early_blight,22,20,211,223
1a1184f8-c414-4ead-a4c4-41ae78e29a82___RS_HL 1971.JPG,256,256,healthy,10,11,240,243
1a146bf4-5696-4e19-842e-9e0e1ac7ac6d___RS_LB 5023.JPG,256,256,Potato___Late_blight,22,15,246,241
19d8aac3-db88-4a07-84f2-40f7597c2a25___RS_LB 3867.JPG,256,256,Potato___Late_blight,20,11,241,242
1a2970b6-bafd-4812-93bc-57ff969e1045___RS_Early.B 7330.JPG,256,256,Potato___Early_blight,30,15,229,215
1a18d84a-8811-4806-830f-d10e98b1800e___RS_LB 3919.JPG,256,256,Potato___Late_blight,8,47,242,233
1a38f06b-da2a-4c57-bef1-a73254896403___RS_Early.B 9178.JPG,256,256,Potato___Early_blight,25,14,237,240
1a674846-9d13-4a7f-ba03-8931c5dd3d2c___RS_LB 2768.JPG,256,256,Potato___Late_blight,16,19,235,242
1a6fc494-81dd-4649-ad8d-a5a6e58a2aa7___RS_LB 2618.JPG,256,256,Potato___Late_blight,21,24,235,243
1a5f4258-21df-4334-a933-2ef073c932ba___RS_LB 3089.JPG,256,256,Potato___Late_blight,14,10,243,240
1a68ab56-2000-4d7a-ad4a-88d300104b7d___RS_LB 2594.JPG,256,256,Potato___Late_blight,33,24,227,233
1a77c047-7ed8-4f02-bfaf-a19e7a67c3dd___RS_Early.B 7076.JPG,256,256,Potato___Early_blight,27,21,227,236
1ab62af3-c0a5-4fab-bb62-e06d6f7ddb59___RS_LB 2908.JPG,256,256,Potato___Late_blight,20,8,243,244
1af20ff8-980d-4912-b337-804b09667de3___RS_Early.B 7392.JPG,256,256,Potato___Early_blight,8,6,224,244
1ae826e2-5148-47bd-a44c-711ec9cc9c75___RS_HL 1954.JPG,256,256,healthy,24,20,256,255
1b0a2898-00b9-4a12-b4dc-a89b77b9e8b7___RS_Early.B 6928.JPG,256,256,Potato___Early_blight,38,11,220,233
1b7342d7-5d89-4ee3-8b4f-587d79187511___RS_LB 4416.JPG,256,256,Potato___Late_blight,53,27,239,227
1b4304a9-88c2-4c09-bfea-830fa162a35a___RS_Early.B 7188.JPG,256,256,Potato___Early_blight,28,7,213,241
1b8ae46e-1202-4715-8ad1-fd18046c42d3___RS_LB 3880.JPG,256,256,Potato___Late_blight,28,15,232,222
1b434c52-7be4-40c4-90d5-13220f1a3eba___RS_HL 5418.JPG,256,256,healthy,20,14,236,251
1b8f80ae-38a2-4d08-ae92-f80ff4459a73___RS_LB 2554.JPG,256,256,Potato___Late_blight,21,16,234,232
1c42eae7-29c8-42fd-b05a-9b8255790f6f___RS_Early.B 7719.JPG,256,256,Potato___Early_blight,28,21,236,234
1c4e0445-375a-4c5d-b6fd-6123d22f009f___RS_Early.B 7972.JPG,256,256,Potato___Early_blight,29,17,209,234
1c207156-339d-4ec9-9153-9edb3bc95b5f___RS_LB 4833.JPG,256,256,Potato___Late_blight,26,20,240,248
1c6ec55e-182e-4b7c-b416-07029edfc970___RS_LB 3950.JPG,256,256,Potato___Late_blight,22,7,238,239
1c6412c9-45ce-4814-af8d-274f4e3c9c4e___RS_LB 2746.JPG,256,256,Potato___Late_blight,26,10,225,246
1ca9e3ba-e029-48bf-b207-e8cb3546f953___RS_Early.B 7978.JPG,256,256,Potato___Early_blight,27,12,242,237
1cb05d87-027d-4bf0-b5c4-4c1a57896ac6___RS_Early.B 7936.JPG,256,256,Potato___Early_blight,31,23,230,235
1cd053f6-0016-4680-a924-af15aecd7fb2___RS_LB 4414.JPG,256,256,Potato___Late_blight,18,30,221,228
1cd0b065-e637-4307-9e0a-9c20dc44cc59___RS_LB 4784.JPG,256,256,Potato___Late_blight,9,1,253,244
1cffe6a1-6fb3-4506-846c-478148a2b678___RS_LB 4380.JPG,256,256,Potato___Late_blight,24,14,235,243
1d2ec63e-acfb-4a80-ba21-853a724fff4a___RS_Early.B 8083.JPG,256,256,Potato___Early_blight,14,10,240,234
1d18a770-8a16-4765-bae9-5d96f781db89___RS_Early.B 7803.JPG,256,256,Potato___Early_blight,9,15,230,246
1d038d64-7f3c-4b4d-9b3d-7736f97b59a0___RS_Early.B 7994.JPG,256,256,Potato___Early_blight,12,19,232,237
1d05837e-11e4-40a4-8bd5-cfe5ad67365a___RS_LB 5428.JPG,256,256,Potato___Late_blight,7,24,248,251
1d301622-e359-49d5-b4ca-6837f254fd1b___RS_Early.B 6719.JPG,256,256,Potato___Early_blight,16,11,245,236
1d466431-007d-4b3b-bd45-b09f1a6f7bad___RS_Early.B 8932.JPG,256,256,Potato___Early_blight,19,7,247,242
1d4fc5d0-fee6-40bf-8e7b-e1598ea64161___RS_Early.B 8912.JPG,256,256,Potato___Early_blight,13,7,241,233
1d389389-0585-433a-83c7-30b42db2ca3f___RS_LB 3322.JPG,256,256,Potato___Late_blight,21,18,250,241
1d4acd15-f2b9-4a2e-87da-9d5a2cc6a642___RS_LB 2752.JPG,256,256,Potato___Late_blight,23,14,243,243
1daae61a-7014-4efe-b855-018999a5be9b___RS_Early.B 6852.JPG,256,256,Potato___Early_blight,4,22,249,242
1dcfeaa9-006d-470c-b3e5-d67609d07d4e___RS_HL 1808.JPG,256,256,healthy,13,9,244,249
1dc41475-aa79-43f1-8648-0c8733d246ca___RS_LB 3319.JPG,256,256,Potato___Late_blight,24,8,236,241
1de8ed75-0778-4364-9178-52c1bd0dffb4___RS_Early.B 6729.JPG,256,256,Potato___Early_blight,43,17,204,231
1e0326a5-b208-447f-9d60-f788ec4b6e3f___RS_LB 4526.JPG,256,256,Potato___Late_blight,35,12,211,234
1defd277-6394-4049-895d-470f1e27e189___RS_Early.B 8931.JPG,256,256,Potato___Early_blight,17,19,243,239
1e1fde7a-c535-49fd-9670-629f7fb9cb3d___RS_LB 3949.JPG,256,256,Potato___Late_blight,24,19,238,243
1e3e04cc-3778-4d78-b8f9-d60faa0534b0___RS_LB 5246.JPG,256,256,Potato___Late_blight,8,1,222,241
1e99ce6b-b7fa-4ae1-9076-279f430b8c5f___RS_Early.B 7092.JPG,256,256,Potato___Early_blight,24,28,215,240
1e671694-5713-4568-b8ad-06f15688d25e___RS_Early.B 7659.JPG,256,256,Potato___Early_blight,27,8,232,227
1e69b122-3920-4c4a-bfff-a18f3d6c3f89___RS_LB 4766.JPG,256,256,Potato___Late_blight,25,7,237,239
1f440bb7-e35d-4bc9-a807-81dac78c54b8___RS_LB 2727.JPG,256,256,Potato___Late_blight,20,19,232,246
1ee04a42-fa1c-4f6b-a88b-4cf583b188ea___RS_Early.B 8494.JPG,256,256,Potato___Early_blight,28,17,238,236
1ed357f9-f036-4bf2-b180-1588976eb116___RS_LB 3005.JPG,256,256,Potato___Late_blight,18,16,239,239
1f56ef5b-9a3b-4731-bf82-b08aeb84fcb5___RS_Early.B 9032.JPG,256,256,Potato___Early_blight,17,30,222,244
1f560f09-0b70-40c9-b907-4cac9ba47b8d___RS_LB 3184.JPG,256,256,Potato___Late_blight,12,13,235,230
1f80f111-6a3e-4dfc-8456-0f3e9a19ae10___RS_Early.B 6879.JPG,256,256,Potato___Early_blight,38,33,223,220
1f830d02-1fc6-41d6-99c6-851e0d2af4ad___RS_Early.B 9182.JPG,256,256,Potato___Early_blight,25,6,225,233
1f84da28-3025-4cc0-8815-5b6b60205956___RS_LB 3326.JPG,256,256,Potato___Late_blight,12,11,237,236
1fa9afe6-69ab-4206-a8b5-487531391a37___RS_LB 3006.JPG,256,256,Potato___Late_blight,13,15,238,242
1f9870b3-899e-46fb-98c9-cfc2ce92895b___RS_HL 1816.JPG,256,256,healthy,11,1,223,256
1ff86a73-9f36-45c5-8012-c5d90445b7ac___RS_Early.B 8563.JPG,256,256,Potato___Early_blight,22,22,228,234
201fed44-8dde-4ece-9e76-3706b8afdf46___RS_Early.B 8259.JPG,256,256,Potato___Early_blight,16,11,237,242
201186ce-cec5-47ef-9f88-bd8c4abab2c8___RS_LB 2813.JPG,256,256,Potato___Late_blight,21,12,233,236
203357f4-1deb-42b2-99ed-32df34aa166c___RS_Early.B 6780.JPG,256,256,Potato___Early_blight,13,18,224,232
20421747-c083-48a1-aed5-b1097ae50491___RS_Early.B 8203.JPG,256,256,Potato___Early_blight,11,10,243,236
20880dc9-069c-40e5-81be-6d6e33f9519c___RS_LB 4098.JPG,256,256,Potato___Late_blight,17,27,254,256
20ac28d6-5708-4e31-8676-1b1979de094f___RS_HL 1735.JPG,256,256,healthy,2,9,235,252
20978e65-f4d0-419a-bab9-f6042ab2d318___RS_Early.B 6868.JPG,256,256,Potato___Early_blight,11,23,240,242
20e451e3-74a4-4a5b-b11c-257506f13a8f___RS_Early.B 6984.JPG,256,256,Potato___Early_blight,15,33,229,231
20e59080-5a86-4aa8-b5b1-d886a4b273b7___RS_LB 3165.JPG,256,256,Potato___Late_blight,18,12,239,233
212c3c65-e30e-496f-ab5e-c2f4b0446d8f___RS_Early.B 8195.JPG,256,256,Potato___Early_blight,12,13,243,246
2122118e-02ee-452b-864c-adf36ed5ce9c___RS_LB 2890.JPG,256,256,Potato___Late_blight,26,25,229,233
211094c5-4983-49ff-a92e-b992039bd048___RS_Early.B 6927.JPG,256,256,Potato___Early_blight,29,25,236,236
216a1a08-c4be-4fa9-b880-c260909e1dbc___RS_Early.B 6881.JPG,256,256,Potato___Early_blight,9,20,243,246
21ca5caf-147b-4a1a-a2da-edfc1c81b62e___RS_Early.B 8926.JPG,256,256,Potato___Early_blight,6,26,247,241
21d50c27-900e-4644-ab01-0cc96214d2f6___RS_Early.B 7153.JPG,256,256,Potato___Early_blight,42,36,218,225
21d8b66f-1ea5-48ad-92e2-9f708a969b7f___RS_LB 4097.JPG,256,256,Potato___Late_blight,27,17,236,256
221c911f-e483-407c-b672-21150d09d57e___RS_Early.B 7678.JPG,256,256,Potato___Early_blight,19,28,218,226
224d9d63-c097-4142-b1a6-56f88a7bae2e___RS_LB 2630.JPG,256,256,Potato___Late_blight,38,24,215,229
22322780-95b4-4b45-b626-26b22965d55e___RS_HL 1880.JPG,256,256,healthy,20,13,231,256
22b19227-ae7e-495e-9fe0-d286fbcf9412___RS_LB 3996.JPG,256,256,Potato___Late_blight,6,27,247,251
2269e6d9-bb15-49f1-8349-2f0126165960___RS_LB 3197.JPG,256,256,Potato___Late_blight,25,20,234,228
227f2f04-4d59-48d9-958d-5cccc70d3f2b___RS_LB 2772.JPG,256,256,Potato___Late_blight,22,12,234,242
22b28f50-4141-4ca7-be3f-ccb1c521c2df___RS_Early.B 8285.JPG,256,256,Potato___Early_blight,29,12,232,228
22bd2a18-a4ba-4c9a-a4d3-2dabc295ccbc___RS_LB 4759.JPG,256,256,Potato___Late_blight,9,15,238,241
22d1678a-3abd-4fe6-ac13-b654e2589280___RS_Early.B 8523.JPG,256,256,Potato___Early_blight,27,15,231,240
22d5cf8c-308f-417d-9b05-b00a0791ecef___RS_LB 4797.JPG,256,256,Potato___Late_blight,31,23,229,240
232c8d25-3bfe-41ea-b24f-2b3629a0253a___RS_Early.B 9200.JPG,256,256,Potato___Early_blight,29,14,221,231
23546e04-7151-4dbd-95a1-687d963eb132___RS_Early.B 7402.JPG,256,256,Potato___Early_blight,21,21,226,223
2356a4d6-8015-434e-a5f8-03197fef2c28___RS_Early.B 8139.JPG,256,256,Potato___Early_blight,19,28,234,241
2377f6d5-3660-4b5a-b5b3-eea448e7a143___RS_LB 2729.JPG,256,256,Potato___Late_blight,20,18,240,247
23e2a413-2191-4a94-a305-c12b4ed24aa3___RS_LB 2555.JPG,256,256,Potato___Late_blight,34,15,237,244
23ad201a-469e-4687-9321-7329bf747992___RS_LB 4990.JPG,256,256,Potato___Late_blight,16,5,242,256
23f1ab77-d664-49c4-92eb-41eb66c6d101___RS_HL 4169.JPG,256,256,healthy,27,42,209,256
23f4d3b1-23f4-43fb-96c2-dae37224ec74___RS_HL 1803.JPG,256,256,healthy,37,23,226,230
2446ca09-aa29-4ae4-8d34-45115c32cde7___RS_Early.B 8971.JPG,256,256,Potato___Early_blight,29,18,239,247
2425fba0-8d06-4f05-9d0c-258c39777a37___RS_LB 4915.JPG,256,256,Potato___Late_blight,19,22,238,230
2438dfce-68a1-4026-a006-4c99a0f6259b___RS_LB 5116.JPG,256,256,Potato___Late_blight,26,10,236,243
2482a11a-46b1-4e06-9b5c-4af0089b3259___RS_LB 4087.JPG,256,256,Potato___Late_blight,3,34,241,238
24482fe2-5139-4f73-909e-9ea4a3d8bf5d___RS_LB 4733.JPG,256,256,Potato___Late_blight,18,24,243,255
24ced43c-a862-4e3d-8300-dffd350de2c4___RS_Early.B 6957.JPG,256,256,Potato___Early_blight,22,15,237,241
24fb74df-0aa9-4e89-9ba4-55a4664438ab___RS_Early.B 8634.JPG,256,256,Potato___Early_blight,11,18,239,248
24a34259-1c47-4e87-ac83-5decf37b42e4___RS_Early.B 6896.JPG,256,256,Potato___Early_blight,17,23,211,230
2565077d-44d3-4213-82c2-bf5ae9a64368___RS_LB 3295.JPG,256,256,Potato___Late_blight,19,13,233,243
25642761-2905-48af-b8da-1064a0f6b876___RS_Early.B 6831.JPG,256,256,Potato___Early_blight,22,29,232,241
2572d994-464a-461e-a0c8-597dc2229c09___RS_LB 2763.JPG,256,256,Potato___Late_blight,17,22,243,232
25703c4f-ec40-4099-b249-a4fd07b07752___RS_Early.B 7040.JPG,256,256,Potato___Early_blight,11,9,226,220
2577b25b-c0ac-442b-8093-42e6490bad1e___RS_LB 4319.JPG,256,256,Potato___Late_blight,35,9,204,235
25978f86-dca7-4052-bf6b-7d14ce0438ad___RS_LB 5016.JPG,256,256,Potato___Late_blight,16,16,231,242
259a9b63-d100-43bd-b611-1c707b9e8842___RS_LB 4562.JPG,256,256,Potato___Late_blight,27,12,233,233
2639ad26-c7e9-4bd6-8000-c002f676a4c6___RS_Early.B 7150.JPG,256,256,Potato___Early_blight,13,16,233,217
25bf1e56-4039-4d92-9a66-65b62e3b0f4d___RS_LB 4949.JPG,256,256,Potato___Late_blight,16,10,225,238
2657bf2b-c03e-4ec6-bf6a-4afe8645acec___RS_LB 3110.JPG,256,256,Potato___Late_blight,16,12,238,242
265e32dc-44f3-40f8-8c5d-8bc223dd0f52___RS_LB 4859.JPG,256,256,Potato___Late_blight,40,12,219,234
267d6db0-95db-4945-a6b0-bf05b11ef8ff___RS_LB 3231.JPG,256,256,Potato___Late_blight,29,14,227,231
268bb1c3-a714-46af-b6a5-bea66496158c___RS_Early.B 8678.JPG,256,256,Potato___Early_blight,14,19,230,232
26d0502d-5fb3-48fa-a86d-d1de92703285___RS_Early.B 6959.JPG,256,256,Potato___Early_blight,21,25,230,233
26d0fa09-d463-461b-830c-3e970244cabb___RS_Early.B 7406.JPG,256,256,Potato___Early_blight,21,15,242,249
26d2af6a-f52e-457c-8006-fa106ad39fbe___RS_Early.B 8586.JPG,256,256,Potato___Early_blight,19,37,227,226
26f15c9c-5cbf-49c8-ac4e-c5b15d03e319___RS_Early.B 9022.JPG,256,256,Potato___Early_blight,23,31,222,240
2767ef91-3383-4872-9804-e0bcd2bc43fc___RS_Early.B 7783.JPG,256,256,Potato___Early_blight,14,12,240,239
2717d9f6-68a9-44ca-b290-0311a5356621___RS_LB 4564.JPG,256,256,Potato___Late_blight,32,12,231,241
275c3337-11ee-487c-9093-bcd5e310c72c___RS_Early.B 7671.JPG,256,256,Potato___Early_blight,23,20,210,210
27f1b297-f65a-458f-80d9-0046fa4c8c11___RS_LB 4332.JPG,256,256,Potato___Late_blight,13,29,238,255
2771e005-3cb4-4e12-8868-80adca5ce02a___RS_Early.B 8640.JPG,256,256,Potato___Early_blight,8,18,246,232
289cbc85-4659-4db9-95b3-06b14fa36216___RS_LB 3857.JPG,256,256,Potato___Late_blight,17,38,251,222
283134dd-8b32-447e-8e82-547d3b69f4d4___RS_Early.B 7494.JPG,256,256,Potato___Early_blight,9,16,222,217
2846161c-9ac0-4ef3-b563-aee344dac80d___RS_LB 4851.JPG,256,256,Potato___Late_blight,35,9,232,236
28cbad12-8d41-4d36-a6df-db0d35ee1ce0___RS_LB 2922.JPG,256,256,Potato___Late_blight,28,9,222,238
